customer_id,trans_date,tran_amount,response
CS8299,21-Aug-12,76,0
CS8231,27-Mar-12,50,0
CS7973,8-Nov-14,23,0
CS8331,16-Feb-14,21,0
CS8271,28-May-13,62,0
CS8655,27-Mar-14,63,0
CS8188,21-Oct-13,51,0
CS7659,21-Feb-14,24,0
CS8495,18-Jul-14,25,0
CS8123,28-Apr-13,63,0
CS7734,7-Sep-14,26,0
CS7832,6-Oct-11,11,0
CS8102,25-Oct-13,44,0
CS8702,23-Jan-12,30,0
CS8908,20-Jan-13,22,0
CS7664,17-Feb-14,50,0
CS8532,5-Sep-12,32,0
CS8701,6-Oct-12,74,0
CS8721,17-May-11,75,0
CS7117,17-Feb-12,20,0
CS7832,17-Nov-14,79,0
CS7145,23-Jun-14,43,0
CS8871,9-Oct-11,72,0
CS8726,3-Jun-12,21,0
CS7233,13-Mar-12,37,0
CS8759,10-Mar-12,72,0
CS7267,24-Dec-12,58,0
CS7742,30-Dec-14,49,0
CS7709,27-Feb-14,23,0
CS7200,10-Sep-11,29,0
CS8190,10-Mar-12,46,0
CS7913,23-Feb-14,11,0
CS8374,30-May-14,67,0
CS7774,21-Nov-11,52,0
CS7346,11-Dec-12,15,0
CS7894,29-Oct-11,67,0
CS8816,23-Sep-12,29,0
CS7818,13-Jan-12,50,0
CS8348,16-Aug-14,71,0
CS8869,18-Nov-14,59,0
CS7244,21-Feb-13,16,0
CS8086,5-Feb-15,52,0
CS7847,8-Jun-13,61,0
CS7188,3-Jun-12,66,0
CS7461,22-Dec-12,11,0
CS8389,28-Sep-11,15,0
CS8945,13-Aug-14,76,0
CS8846,22-Feb-15,55,0
CS7888,6-Nov-13,71,1
CS8443,15-Jul-14,27,0
CS8157,14-Sep-12,46,0
CS8771,20-Sep-11,39,0
CS8862,17-Sep-14,79,0
CS7981,5-Mar-13,55,0
CS8797,23-Apr-14,75,0
CS8178,26-Jan-13,29,0
CS8168,15-Feb-13,25,0
CS8705,29-Jan-14,22,0
CS7256,24-Dec-13,54,0
CS7590,15-Dec-12,19,0
CS8791,27-Jul-14,28,0
CS8302,16-Dec-11,65,0
CS8466,13-Dec-13,73,0
CS8578,16-Oct-14,26,0
CS7276,21-Jul-11,18,0
CS7779,26-Nov-11,75,0
CS7842,15-Dec-12,25,0
CS7531,19-Sep-14,21,0
CS8728,25-Jul-14,15,0
CS7702,21-Jan-13,23,0
CS8464,25-Oct-11,21,0
CS7613,25-Feb-12,48,0
CS7348,11-May-14,30,0
CS8396,18-Dec-13,76,0
CS7880,13-Oct-14,65,0
CS8880,23-Jun-11,74,0
CS8172,9-Aug-14,52,0
CS8924,10-Oct-12,14,0
CS7193,6-Jun-14,67,0
CS8743,3-Dec-11,20,0
CS7746,19-Sep-11,70,0
CS7553,19-Feb-12,53,0
CS8722,28-Feb-12,33,0
CS7851,30-Jun-11,10,0
CS7396,5-Aug-14,65,0
CS8236,17-Sep-11,61,0
CS8815,4-Feb-14,14,0
CS8878,5-Dec-12,11,0
CS8308,22-May-11,20,0
CS8023,29-May-12,38,0
CS7238,3-May-13,74,0
CS8237,19-Sep-12,61,0
CS8923,25-Jul-13,44,0
CS8748,4-Sep-13,26,0
CS8415,22-Dec-14,67,0
CS7149,14-Dec-11,67,0
CS8146,11-Feb-14,18,0
CS8180,28-May-14,59,0
CS8022,6-Apr-14,60,0
CS8634,7-Dec-12,75,0
CS8341,8-Dec-12,13,0
CS7819,15-Nov-11,51,0
CS7311,9-Jun-11,66,0
CS8316,2-Apr-13,38,1
CS7594,13-Sep-12,45,0
CS8220,29-Nov-13,55,0
CS7499,26-Oct-13,14,0
CS8085,16-Sep-11,39,0
CS8969,17-Oct-12,51,0
CS7510,21-Jun-13,27,0
CS7860,24-Jul-13,44,0
CS7571,1-Dec-14,31,0
CS7914,22-Oct-12,20,0
CS7337,29-Apr-12,37,0
CS8818,27-Dec-12,34,0
CS8824,6-Jul-12,54,0
CS7371,17-May-11,75,0
CS8495,18-May-12,66,0
CS8045,14-Dec-11,70,0
CS7976,25-Jan-12,10,0
CS8273,25-Dec-12,62,0
CS8075,10-Apr-13,16,0
CS8416,29-Sep-11,46,0
CS7729,3-Dec-12,72,0
CS7476,4-Jul-13,18,0
CS7585,5-Aug-11,74,0
CS7814,30-Apr-14,10,0
CS7605,12-Nov-14,36,0
CS8697,14-Jan-14,45,0
CS7795,31-Mar-13,60,0
CS8910,13-Dec-11,50,0
CS8084,19-Apr-14,51,0
CS8490,25-Jun-11,50,0
CS7801,28-Dec-13,73,0
CS8497,7-Aug-11,12,0
CS7820,24-Apr-13,71,0
CS7332,3-Aug-11,61,0
CS7373,4-Aug-12,22,0
CS8357,11-Mar-13,48,0
CS8519,20-Jun-12,47,0
CS7229,28-Aug-11,74,0
CS7282,4-Jun-14,78,0
CS7749,22-Jul-12,27,0
CS8338,17-Sep-11,12,0
CS7618,29-Jul-13,53,0
CS8373,16-Jun-14,30,0
CS8722,11-Dec-11,12,0
CS7380,21-Jan-13,23,0
CS8409,30-Nov-12,61,0
CS7971,14-Apr-12,56,0
CS8336,27-Mar-14,10,0
CS7364,25-Feb-14,55,0
CS7706,16-Nov-14,53,0
CS7383,7-May-14,12,0
CS7554,9-Sep-13,66,0
CS8492,12-Dec-14,28,0
CS8331,21-Aug-13,67,0
CS7119,20-Feb-13,42,0
CS7878,24-Aug-12,64,0
CS8636,21-Jun-14,16,0
CS8755,25-Feb-15,63,0
CS7610,3-Nov-11,10,0
CS8796,4-Apr-13,76,0
CS8108,18-Mar-12,37,0
CS7584,14-Feb-15,67,0
CS7954,10-Apr-12,33,0
CS7144,9-Aug-14,36,0
CS8477,25-Mar-14,56,0
CS7421,21-Feb-14,23,0
CS8173,27-May-11,23,0
CS8496,24-Nov-11,55,0
CS7321,21-Sep-11,54,0
CS7998,27-Jul-11,79,0
CS8811,19-Sep-14,62,0
CS8085,5-Aug-11,10,0
CS8346,18-Jun-12,16,1
CS8775,27-Nov-13,20,0
CS7449,8-Mar-13,32,0
CS7217,18-Oct-12,40,0
CS8086,21-Nov-12,66,0
CS8442,18-Dec-12,35,1
CS7382,14-May-13,36,0
CS8379,7-Nov-11,68,0
CS8396,24-Jun-13,70,0
CS8127,17-Feb-12,23,0
CS7161,1-Aug-13,43,0
CS8010,23-May-14,16,0
CS7867,12-Sep-11,49,0
CS7692,23-Aug-14,35,0
CS7124,2-Mar-12,70,0
CS7522,10-Dec-14,11,0
CS7872,23-Feb-15,74,0
CS8221,23-Oct-11,50,0
CS8767,18-Dec-13,77,0
CS7763,20-Feb-12,10,0
CS7234,12-Mar-15,14,0
CS8351,26-Apr-12,79,0
CS7536,13-Nov-12,39,0
CS8896,9-Nov-13,75,0
CS8423,15-Jul-14,64,0
CS8641,8-Jan-12,47,0
CS8750,25-Oct-11,20,0
CS7985,7-Dec-14,16,0
CS7269,20-Jul-11,73,0
CS8107,16-Mar-15,33,0
CS8477,6-Mar-13,79,0
CS8408,15-Jan-14,76,0
CS8312,28-Feb-12,24,0
CS7590,5-Jun-11,66,0
CS8929,18-Apr-12,24,0
CS7470,24-Dec-14,73,0
CS7625,29-Dec-14,76,0
CS8983,12-Jul-14,23,0
CS7866,14-May-12,12,0
CS8782,8-Jan-12,27,0
CS7968,10-Dec-13,14,0
CS7844,13-Feb-14,56,0
CS8751,3-Feb-15,18,0
CS8377,25-Mar-13,77,0
CS8984,28-Apr-13,37,0
CS8419,10-Jul-11,27,0
CS8585,10-Jan-13,72,0
CS8587,22-Feb-15,28,0
CS7532,21-Oct-11,62,0
CS8964,1-Feb-13,77,0
CS7882,17-Sep-13,51,0
CS8104,19-Aug-13,54,1
CS8712,1-Dec-13,23,0
CS7251,7-Mar-13,36,0
CS7376,1-Oct-11,48,0
CS8073,26-Mar-13,30,0
CS7794,2-Dec-11,37,0
CS7251,26-Jan-14,65,0
CS7320,11-Sep-14,36,1
CS8885,15-Dec-13,33,0
CS7754,8-Jan-14,60,0
CS8911,15-Jul-14,48,0
CS8588,21-May-14,49,0
CS8887,6-Jul-14,26,0
CS8741,20-Apr-14,66,0
CS7836,24-Dec-13,66,0
CS8702,9-Apr-14,60,0
CS7209,8-Jul-12,61,0
CS8951,26-Sep-13,62,0
CS8681,30-Jan-14,39,0
CS8874,26-Jan-13,77,0
CS8277,20-Jun-11,11,0
CS8225,28-Dec-13,79,0
CS7641,13-Jan-12,68,0
CS8916,17-Aug-14,61,0
CS7442,4-Jun-12,44,0
CS7617,14-Jan-14,66,0
CS7809,14-Aug-14,66,0
CS8785,7-Feb-15,47,0
CS7786,10-Oct-12,50,0
CS8947,16-Jul-11,74,0
CS8468,10-Jan-14,22,0
CS7840,8-Oct-11,45,0
CS7538,15-Oct-12,18,1
CS8358,28-Jun-12,27,0
CS7178,8-Aug-11,20,1
CS7333,9-Aug-14,15,0
CS7587,4-Apr-12,22,0
CS8734,25-Sep-14,25,0
CS8635,12-May-12,26,0
CS8969,13-Oct-11,68,0
CS8225,7-Aug-13,25,0
CS8219,12-Jun-12,22,0
CS7364,26-Dec-14,73,0
CS7149,13-Apr-13,37,0
CS8589,25-Apr-12,49,0
CS8221,15-Jun-14,68,0
CS8140,24-May-13,68,0
CS7676,28-Mar-13,28,0
CS7613,15-Jan-13,60,0
CS8290,20-Apr-13,47,0
CS8262,24-Jun-14,11,0
CS7667,25-Mar-12,27,0
CS8433,4-Jul-14,16,0
CS7178,13-Feb-15,39,1
CS8821,13-Mar-13,43,0
CS7376,6-Nov-11,11,0
CS8722,14-Oct-11,68,0
CS8146,28-Dec-14,12,0
CS8830,29-Jun-11,69,0
CS8188,5-May-12,59,0
CS7430,30-May-13,67,0
CS7334,27-Mar-12,30,0
CS7311,7-Oct-14,62,0
CS7281,27-Jan-12,75,0
CS8359,5-Apr-14,53,0
CS7178,13-Dec-14,19,1
CS7195,13-Oct-13,15,0
CS7115,13-Mar-14,13,0
CS8592,8-Mar-12,40,0
CS7176,29-Feb-12,18,0
CS8031,20-Jan-14,49,0
CS8577,27-Aug-12,42,0
CS7526,23-Apr-12,17,0
CS8307,16-Jun-13,17,0
CS8130,7-Nov-14,61,0
CS8541,24-Sep-14,46,1
CS7139,14-Oct-12,44,0
CS8196,15-Jun-14,21,0
CS7249,22-Jan-13,79,0
CS8179,26-Jun-12,25,0
CS8938,5-Oct-13,23,0
CS8271,30-Nov-11,45,0
CS8928,1-May-12,18,0
CS8904,29-Jul-14,32,0
CS7644,25-Aug-12,34,0
CS7594,5-Jul-11,49,0
CS8840,18-Jun-13,60,0
CS8754,6-Jan-15,21,0
CS8699,30-Oct-14,31,0
CS7737,14-Nov-11,74,0
CS8319,1-Jun-13,33,0
CS8515,27-May-14,79,0
CS8002,27-Jul-12,30,0
CS8295,31-Oct-14,27,0
CS7769,17-Sep-14,56,0
CS8573,13-Sep-12,22,0
CS7566,7-Sep-14,53,0
CS7490,26-Aug-13,45,0
CS8864,7-Apr-12,69,0
CS7212,9-Oct-14,57,0
CS7612,20-May-11,70,0
CS7898,11-Oct-11,31,0
CS7484,1-Apr-14,51,0
CS8299,27-Nov-12,66,0
CS8401,22-Feb-15,16,0
CS7639,7-Apr-12,28,0
CS8219,13-Jun-13,73,0
CS7930,22-Mar-14,43,1
CS8755,6-Apr-14,44,0
CS8061,20-Jun-13,53,0
CS8579,9-Nov-13,62,0
CS7619,2-Dec-13,16,0
CS8580,4-Apr-13,22,1
CS7357,8-Nov-13,59,0
CS7518,28-Oct-14,41,0
CS8807,13-Mar-12,13,0
CS7682,13-Aug-13,58,0
CS8814,4-Oct-14,65,0
CS7212,7-Jan-13,44,0
CS7818,25-May-12,13,0
CS8999,15-Mar-13,19,0
CS8756,24-Nov-11,54,0
CS8114,12-Oct-14,62,0
CS8751,22-Dec-11,42,0
CS7140,31-Jan-12,60,0
CS7566,26-Oct-13,78,0
CS7510,20-Jun-12,36,0
CS7643,25-Oct-11,70,0
CS8566,21-Mar-14,38,0
CS8990,8-Dec-14,19,0
CS8789,27-Jul-13,50,0
CS8906,7-Jan-13,58,0
CS8206,28-Feb-13,22,0
CS7154,22-Jun-14,13,0
CS7904,12-Sep-11,68,0
CS8639,23-Dec-11,54,0
CS7357,1-Jan-13,24,0
CS7752,11-Dec-14,25,0
CS7721,27-Feb-13,46,0
CS7996,10-Oct-13,20,0
CS7742,2-Jul-12,34,0
CS7295,25-Dec-11,29,0
CS8512,22-Jan-15,13,0
CS8681,19-Feb-14,67,0
CS8766,4-Jul-11,37,0
CS8541,30-Mar-12,41,1
CS8105,25-May-14,65,0
CS7862,24-Feb-13,65,0
CS7984,13-May-14,22,0
CS7499,14-Jul-13,20,0
CS7294,1-Sep-14,36,0
CS7511,14-Apr-12,23,0
CS7632,4-Jan-14,59,0
CS7383,21-Nov-14,39,0
CS7958,29-Nov-14,53,0
CS8352,17-Aug-13,64,0
CS8604,27-Jan-14,75,0
CS8704,31-Aug-13,59,0
CS8455,13-Feb-15,75,0
CS8978,16-Mar-13,62,0
CS8761,26-Dec-11,42,0
CS8249,24-Aug-12,34,0
CS7338,4-Mar-12,57,0
CS8202,7-Jun-12,44,0
CS7385,24-Nov-14,32,0
CS8213,17-Mar-14,39,0
CS8971,5-May-13,12,1
CS7540,23-Dec-13,75,0
CS8143,23-Apr-13,67,0
CS7721,31-Jan-15,70,0
CS8801,30-Jun-14,61,0
CS7628,10-Nov-13,73,0
CS8321,23-Feb-14,61,0
CS8645,15-Dec-13,73,0
CS7266,25-Dec-11,14,0
CS8199,31-Jul-13,64,0
CS7400,14-Mar-12,57,0
CS7158,13-Sep-11,42,0
CS8509,29-Jul-13,75,0
CS8297,31-May-11,20,0
CS8545,18-Jan-15,28,0
CS7919,4-Aug-13,25,0
CS8387,1-Feb-13,10,0
CS8848,5-Feb-14,51,0
CS8649,22-Sep-11,41,0
CS8635,3-Aug-13,23,0
CS8721,29-Mar-12,30,0
CS8622,22-Apr-13,36,0
CS7707,4-Oct-11,48,0
CS8791,11-Apr-13,11,0
CS7907,26-Sep-12,14,0
CS8710,27-Oct-13,33,0
CS8449,26-Jul-14,16,0
CS8287,18-Nov-14,29,0
CS7150,22-Jul-12,23,0
CS8179,24-Apr-12,59,0
CS8353,3-Nov-11,50,0
CS8338,9-Sep-14,27,0
CS8528,1-Nov-13,72,0
CS8856,11-Jan-13,49,0
CS8164,4-Nov-13,55,0
CS8181,11-Aug-12,49,0
CS8060,20-Jun-12,41,0
CS8759,7-Sep-12,35,0
CS8543,13-May-12,27,0
CS7809,12-May-13,65,0
CS8292,24-May-12,67,1
CS7730,24-Nov-11,56,0
CS8596,6-Mar-13,34,0
CS8356,30-Jul-14,45,0
CS7196,31-Jul-14,14,0
CS8512,18-Apr-13,54,0
CS7121,3-Feb-15,21,0
CS8545,30-Aug-13,58,0
CS8612,26-May-11,24,0
CS8151,16-Jan-12,12,0
CS8009,7-Oct-11,63,0
CS8314,9-Jun-14,71,0
CS8745,13-Sep-11,23,0
CS7676,17-Oct-13,51,0
CS8416,4-Dec-11,43,0
CS7127,16-Dec-13,75,0
CS8555,10-Feb-12,51,0
CS8974,11-Jul-13,63,0
CS8963,8-Jul-13,53,0
CS7692,24-Nov-14,13,0
CS7941,14-Mar-13,31,0
CS7151,12-Jan-14,61,0
CS7231,3-Nov-11,76,0
CS7135,20-Dec-11,18,0
CS8935,6-Mar-15,22,0
CS7338,25-Jun-14,58,0
CS7621,18-Oct-13,56,0
CS8182,27-Oct-11,37,0
CS8715,20-Oct-14,75,0
CS8259,9-Jun-14,74,0
CS7498,21-Jan-14,46,0
CS8457,2-Jan-14,61,1
CS7537,12-Mar-13,65,0
CS8599,19-Apr-14,40,0
CS8705,2-Jan-13,39,0
CS8792,20-Jan-14,62,0
CS7237,24-Jun-12,73,0
CS7989,2-Oct-14,32,0
CS7842,17-Jul-13,34,0
CS7196,2-Aug-11,60,0
CS8532,31-Jan-13,39,0
CS8580,9-Jan-14,71,1
CS7893,5-Jun-14,40,0
CS7301,1-Sep-14,51,0
CS8516,19-Mar-13,63,0
CS7112,13-Nov-13,67,0
CS7825,21-May-13,79,1
CS8794,31-Jan-15,64,0
CS8947,16-Dec-13,51,0
CS7964,25-Jul-12,75,0
CS8736,6-Feb-15,69,0
CS8782,30-Dec-14,33,0
CS7577,13-Mar-14,36,0
CS8307,29-Jul-12,50,0
CS7658,19-Mar-14,23,0
CS8061,14-Dec-11,59,0
CS8811,18-May-11,47,0
CS7148,6-Aug-11,46,0
CS8326,19-Aug-13,44,0
CS8991,22-Jun-11,49,0
CS7295,4-Apr-14,77,0
CS8210,13-Aug-12,44,0
CS7442,6-Oct-11,74,0
CS8264,17-Jan-15,79,0
CS7338,26-May-11,61,0
CS7744,31-Dec-13,37,0
CS7169,28-Oct-11,42,0
CS7429,27-Jun-11,24,0
CS8141,8-Sep-11,31,0
CS8102,24-Apr-13,60,0
CS8652,6-Oct-12,79,0
CS8099,18-Jan-13,70,0
CS7605,18-Feb-13,66,0
CS8635,23-Oct-13,75,0
CS7294,8-Aug-13,67,0
CS8938,31-Dec-11,41,0
CS7409,26-Nov-11,45,0
CS7459,9-Feb-14,61,0
CS8711,4-Jul-12,33,1
CS8364,4-Apr-12,48,0
CS8325,17-Feb-14,77,0
CS7136,1-Feb-12,21,0
CS8036,11-Feb-12,72,0
CS7726,7-Oct-13,33,0
CS7925,23-Feb-14,39,0
CS8348,6-Oct-12,68,0
CS7162,8-Oct-13,48,0
CS8502,8-Sep-11,23,0
CS8315,14-Mar-13,48,0
CS8931,6-Oct-13,51,0
CS7688,23-Aug-13,48,0
CS8794,16-Mar-14,16,0
CS7192,10-Jun-12,10,0
CS8927,9-Nov-14,45,0
CS8368,2-Jul-12,53,0
CS8335,13-Dec-11,44,0
CS7539,17-Mar-13,76,0
CS7705,30-Jul-11,29,0
CS8497,26-Apr-13,35,0
CS7721,24-Aug-13,76,0
CS7119,17-Oct-12,13,0
CS7350,14-Oct-13,77,0
CS8008,4-May-14,40,0
CS7649,27-Jan-15,79,0
CS7581,14-Mar-14,41,0
CS8089,22-Jan-13,52,0
CS7982,28-Sep-12,74,0
CS7375,12-Jan-12,43,0
CS8422,11-Jan-15,16,0
CS8817,10-Sep-12,15,0
CS8316,24-Oct-12,58,1
CS8895,27-Sep-14,78,0
CS7495,23-May-13,24,0
CS8817,26-Jun-12,49,0
CS8458,15-Jul-13,18,0
CS7888,15-Mar-13,38,1
CS8726,22-Feb-15,61,0
CS7899,25-Aug-11,77,0
CS7947,31-Aug-11,29,0
CS8674,1-Jul-14,21,0
CS8542,17-May-12,16,0
CS7701,19-Sep-14,39,0
CS8654,21-Jun-11,35,0
CS8395,7-Oct-14,18,0
CS7393,20-Oct-13,28,0
CS8723,17-Sep-13,76,0
CS7214,22-Apr-14,13,0
CS8979,24-Aug-12,46,0
CS8112,18-Jan-12,41,0
CS8590,10-Jun-12,40,0
CS8749,24-May-11,60,0
CS8159,9-Sep-13,42,0
CS8334,1-Jul-13,43,0
CS7615,25-Sep-13,69,0
CS7982,18-Sep-11,64,0
CS8506,3-Dec-13,14,0
CS7654,1-Sep-14,57,0
CS8374,14-Nov-13,43,0
CS8084,14-Jul-12,65,0
CS7940,30-Oct-12,10,1
CS8434,11-Oct-14,75,0
CS7286,16-Nov-12,60,0
CS8005,30-Dec-14,57,0
CS7657,3-Nov-12,18,0
CS7620,3-Jul-12,27,0
CS7240,20-Oct-11,66,0
CS8680,3-Oct-12,26,0
CS8682,20-Aug-13,74,0
CS7440,18-Aug-12,50,0
CS8009,13-May-13,22,0
CS8621,22-Nov-14,71,0
CS7414,6-Sep-14,27,0
CS7441,26-Nov-14,59,0
CS7139,12-Jul-12,72,0
CS8483,16-Apr-12,74,0
CS7505,17-Mar-14,65,0
CS7726,14-Jun-11,64,0
CS7408,8-Aug-12,50,0
CS7251,13-Jun-12,60,0
CS7177,8-Aug-13,22,0
CS7383,6-Oct-14,76,0
CS7677,11-May-13,13,0
CS8433,4-Feb-13,52,0
CS7828,6-Aug-12,79,0
CS8493,22-Oct-11,58,0
CS8154,26-Jan-14,36,0
CS7916,5-Jan-14,23,0
CS8516,6-Feb-15,44,0
CS8441,18-Jul-13,62,0
CS7372,7-Jan-14,36,0
CS8036,11-Oct-11,72,0
CS8814,28-May-14,64,0
CS7493,12-Oct-13,21,0
CS7121,23-Jun-11,54,0
CS8104,12-Sep-14,57,1
CS8229,15-Jan-12,49,0
CS7348,18-Aug-12,22,0
CS8334,3-May-14,56,0
CS7966,4-Oct-14,74,0
CS8338,19-Oct-13,27,0
CS7931,14-Sep-13,25,0
CS8073,5-Sep-12,31,0
CS8815,1-Feb-13,23,0
CS7787,6-Aug-12,70,0
CS7611,3-Jun-13,25,0
CS7196,15-Mar-15,65,0
CS8003,11-Oct-13,73,0
CS8155,1-Jun-14,22,0
CS8594,16-May-11,38,0
CS8323,14-Jan-12,22,0
CS7586,3-Nov-11,41,0
CS8409,18-Aug-14,32,0
CS7598,27-Feb-12,53,0
CS7582,21-Nov-14,47,0
CS7715,21-Nov-14,47,0
CS7902,19-Jun-13,30,0
CS8767,27-Jul-11,24,0
CS8920,23-Feb-14,48,0
CS8679,20-Apr-13,32,0
CS8642,28-Oct-11,77,0
CS8900,31-Jan-14,14,0
CS8379,26-Oct-11,79,0
CS7778,2-Mar-13,37,0
CS7831,8-Feb-14,22,0
CS8654,19-Jan-15,79,0
CS8217,7-Jan-15,21,0
CS8828,16-Jun-12,74,0
CS8717,20-Nov-11,72,0
CS8548,21-Feb-14,12,0
CS8578,14-Nov-12,51,0
CS7507,25-Feb-15,41,0
CS8452,19-Apr-13,69,0
CS7357,14-Oct-14,27,0
CS7233,8-Apr-13,64,0
CS8051,12-Jul-14,11,0
CS8377,26-Aug-13,55,0
CS7682,29-Jun-11,54,0
CS7735,15-Aug-11,58,0
CS8939,7-Oct-12,50,0
CS8485,18-Apr-12,45,0
CS7303,21-Dec-14,39,0
CS7376,17-Mar-12,50,0
CS7369,29-Jan-15,42,0
CS7492,17-Jul-12,72,0
CS7877,2-Dec-14,43,0
CS7668,5-Jul-11,14,0
CS8989,28-Jan-13,27,0
CS7179,22-Jun-13,55,1
CS8328,11-Dec-13,55,0
CS8832,10-Oct-13,70,0
CS8690,16-Oct-12,72,0
CS7462,8-Sep-12,25,1
CS8328,25-Mar-14,52,0
CS8257,19-Oct-11,48,0
CS8490,28-Nov-13,37,0
CS8582,18-Feb-15,38,0
CS8646,2-Sep-12,60,0
CS7268,30-Aug-11,74,0
CS8681,23-Dec-12,62,0
CS8448,11-Feb-15,26,0
CS7944,27-Feb-15,77,0
CS8903,25-Oct-12,10,0
CS7643,7-Sep-13,21,0
CS8318,22-May-13,16,0
CS7138,11-Dec-13,32,0
CS8183,26-Feb-12,21,0
CS8404,14-May-14,17,0
CS8547,20-Dec-13,54,0
CS7217,24-Nov-14,39,0
CS7605,10-Mar-14,50,0
CS8806,16-Oct-14,17,0
CS7694,16-May-12,78,0
CS8391,23-Sep-13,16,0
CS7814,25-May-14,23,0
CS7724,15-Sep-11,54,0
CS8938,22-Sep-12,23,0
CS8532,3-Oct-13,64,0
CS7132,26-Mar-12,17,0
CS7744,3-Mar-15,63,0
CS8212,11-Jan-14,66,0
CS8992,14-Jan-14,39,0
CS8195,30-Mar-12,44,0
CS8325,19-Mar-13,27,0
CS8351,19-Jul-11,15,0
CS7400,21-Apr-12,40,0
CS8045,24-Apr-13,61,0
CS7355,12-Dec-11,76,1
CS7198,28-Aug-13,50,0
CS8552,20-Jan-13,34,0
CS8968,24-Jun-11,56,0
CS8356,23-Jan-12,25,0
CS7724,24-Jun-13,16,0
CS8808,1-Jun-14,26,0
CS7416,30-Oct-13,66,0
CS8968,8-Aug-11,68,0
CS8955,6-May-13,11,0
CS8594,15-Oct-12,18,0
CS8899,11-Nov-13,11,0
CS8729,19-Dec-14,39,0
CS7571,28-Dec-11,56,0
CS7812,22-Nov-11,45,0
CS8876,27-Nov-13,62,0
CS8110,25-Aug-12,65,0
CS8705,5-Oct-14,63,0
CS7267,14-Dec-12,32,0
CS7981,4-Mar-15,32,0
CS7828,31-May-14,70,0
CS7163,14-Jun-14,49,0
CS7766,4-Nov-14,35,0
CS8298,26-Jan-14,29,0
CS7686,12-Feb-13,37,0
CS7375,19-Mar-13,40,0
CS7276,9-Feb-14,67,0
CS7329,15-Dec-13,60,0
CS8776,28-Apr-13,76,0
CS8009,24-Jul-13,58,0
CS7975,30-Oct-11,18,0
CS7126,9-Nov-12,62,0
CS8331,22-Jan-15,18,0
CS7945,24-Mar-13,35,0
CS8794,21-May-12,39,0
CS7583,14-Sep-12,77,0
CS7872,14-Feb-15,64,0
CS8148,25-Oct-13,64,0
CS7737,18-Apr-13,60,0
CS8802,5-Oct-12,59,0
CS8265,29-Jan-12,23,0
CS8790,20-Nov-11,65,0
CS7223,15-Jan-13,54,0
CS7582,13-Jul-14,55,0
CS8518,6-Nov-13,53,0
CS8044,27-Apr-12,42,0
CS8285,5-Dec-14,28,0
CS7167,30-Oct-13,50,0
CS8828,27-Jan-15,61,0
CS8622,8-Sep-11,57,0
CS7273,20-Sep-14,36,0
CS8418,4-Jul-13,10,0
CS8533,30-May-13,68,0
CS7748,28-Jul-12,67,0
CS8778,1-Aug-14,65,0
CS8571,3-Aug-11,67,0
CS7374,27-Aug-11,20,0
CS7343,7-Jan-14,30,0
CS8248,5-Jun-13,11,0
CS8853,12-Feb-14,46,0
CS8180,19-Dec-13,19,0
CS8670,11-Jan-14,70,0
CS8149,2-Jun-13,60,0
CS7611,15-Nov-12,70,0
CS8145,5-Nov-14,14,0
CS8109,9-Feb-15,35,0
CS7951,2-Jul-14,24,0
CS8312,18-Dec-11,44,0
CS8197,28-Dec-13,17,0
CS8264,7-Sep-13,65,0
CS8095,12-Oct-12,54,0
CS8339,14-Dec-11,24,0
CS7490,17-Aug-11,51,0
CS8793,19-Jan-13,47,0
CS7963,8-May-13,55,0
CS7828,13-Jun-11,20,0
CS8081,18-Aug-14,22,1
CS8441,23-Sep-13,52,0
CS7349,25-May-13,50,0
CS8531,20-Sep-11,39,0
CS8893,1-Aug-14,79,0
CS7990,3-Jun-13,71,0
CS8130,31-Dec-12,63,0
CS8659,16-Apr-13,14,0
CS8210,10-Dec-11,13,0
CS8805,12-Sep-12,45,0
CS8276,24-May-12,18,0
CS8129,8-Sep-11,51,0
CS7261,19-Apr-12,11,0
CS8742,10-Sep-14,23,0
CS8389,26-Dec-12,37,0
CS7483,25-Feb-13,74,0
CS7210,27-Jun-14,19,0
CS7742,8-Jul-13,63,0
CS7154,29-Nov-12,44,0
CS8045,19-Jun-11,41,0
CS7287,14-Oct-13,51,0
CS8008,7-Apr-13,63,0
CS7287,5-Feb-13,14,0
CS8610,11-Aug-12,11,0
CS8593,5-Mar-12,10,0
CS7603,22-Feb-13,39,0
CS8155,3-Apr-12,67,0
CS7453,18-Jan-14,42,0
CS8810,19-Aug-11,35,0
CS8935,26-Nov-14,70,0
CS7296,11-Jul-12,46,0
CS8384,18-Nov-13,59,0
CS7793,24-Jan-12,59,0
CS8772,22-Apr-12,46,0
CS8517,14-Apr-13,56,0
CS7726,26-Jun-12,31,0
CS7658,16-Dec-12,15,0
CS8280,4-Oct-14,45,0
CS7656,29-Sep-14,61,0
CS8122,2-Apr-12,55,0
CS7979,12-Nov-14,58,0
CS7806,13-Mar-12,19,0
CS7641,3-Jan-15,39,0
CS8264,12-Apr-13,38,0
CS8677,11-Dec-13,33,0
CS7764,11-Sep-12,23,0
CS8287,13-May-13,15,0
CS7875,19-Feb-15,19,0
CS8719,29-Jun-12,77,0
CS7433,19-Nov-11,30,0
CS7878,14-Aug-12,39,0
CS8077,28-Aug-11,30,0
CS8102,25-Aug-11,53,0
CS8205,23-Jun-13,46,0
CS7745,17-May-13,22,0
